"PHARM 452 (LEC A1 Fa16)","PHARM 452 PHARM PRACTICE-DESIGN&FUNCTION (LEC A1 Fa16)",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",3,"Cheryl Sadowski",,7,14,"Listen to others with respect."
"PHARM 452 (LEC A1 Fa16)","PHARM 452 PHARM PRACTICE-DESIGN&FUNCTION (LEC A1 Fa16)",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",3,"Cheryl Sadowski",,7,14,"Appreciates the role of advocacy for those who are vulnerable."
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Describe the components of the healthcare system and how they interrelate as it pertains to the delivery of healthcare services in Canada and more specifically, Alberta.","2.4.1 novice "
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Identify and debate key issues and challenges facing the Canadian healthcare system.","2.4.1 novice "
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Develop an appreciation for the recommendations made by current (i.e. within the past 10 years) studies, reports and reviews of the Canadian and Albertan health systems.","2.4.1 novice "
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"List the names and describe the function of relevant health professional associations, government agencies, advocacy groups, and private sector players as it pertains to the delivery of health care in Canada with particular emphasis on organizations that impact the profession of pharmacy.","2.4.1 novice ","3.1 Understand expertise, roles and responsibilities of IP team members","3.1.10 Exposure -  1B2: Ones own role, nature and scope of practice and the role of others are clearly and concisely described "
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Develop and debate solutions to some of the challenges facing the Canadian healthcare system with emphasis on how pharmacists and pharmacies can be a part of those solutions."
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Develop an appreciation of the different pharmacy service delivery models in different provincial and relevant international jurisdictions."
"PHARM 382 (LEC B1 Wi17)","PHARM 382 PROV/CDN HEALTHCARE (LEC B1 Wi17)",2017,Winter,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",2,"Jody Shkrobot",,5,10,"Describe some of the strategies that pharmacists and pharmacy organizations use to influence others within the Canadian healthcare system."
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Develop an understanding of the role and expectations of experiential learning in the curriculum "
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Explore the understanding of professionalism as the ability to identify and negotiate the expectations of others","3.1 Understand expertise, roles and responsibilities of IP team members","3.1.4 Exposure -  Explores the professional ethical considerations, roles and scopes of practice of other IP team members ","3.1.1 Exposure -  Explores own professional ethical considerations, role and scope of practice in IP contexts ","3.1.7 Exposure -  Identifies relevant professional roles in a given context, and identify potential gaps in team membership ","3.1.10 Exposure -  1B2: Ones own role, nature and scope of practice and the role of others are clearly and concisely described "
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Demonstrate critical thinking and reflection to optimize learning from experience and care for clients"
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Develop the ability to build collaborative relationships with clients and staff","1.2 Establish and maintain professional relationships with patients and colleagues from ones own and other disciplines"
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Through collaborative relationships, demonstrate the ability to determine the needs and perspectives of the client /resident","1.2.2 functional ","2.1.2 functional ","2.2.1 novice "
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Through critical reflection, enhance understanding of multiple perspectives and factors which inform person-centred care realizing the complexity and challenges","2.2.8 Immersion -  Analyzes patient centeredness in terms of professional and team practice ","2.2 Evaluate own professional role and team practice","2.2.1 Exposure -  Identifies professional requirements for self-reflection","2.2.9 Integration -  Evaluates and adapts reflective processes in professional practice ","2.2.24 Exposure -  Explores own view of patient centeredness within context to current literature "
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Demonstrate the provision of person-centred care for clients to enhance quality of life and fulfill professional obligations to individual(s) at the site","1.2.2 functional ","6.3.6 Integration -  3B5: A genuine commitment to patient-centred care is demonstrated","6.3 Contribute to the implementation and monitoring of the care plan"
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Explore how the critical thinking/reflective practice of person-centred care in Pharm 300 relates to the reflective practice of client centered care in pharmacy"
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Demonstrate initiative in service and learning "
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Practice in an ethical manner to assure primary accountability to the client ","3.1.1 Exposure -  Explores own professional ethical considerations, role and scope of practice in IP contexts ","6.3.4 Integration -  Accountability for ones own performance is consistently demonstrated in keeping with all relevant legal, professional, ethical and organizational standards"
"PHARM 300A (LEC C1 Fa16)","PHARM 300A EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy",1,"Cox, Cheryl",,6,7,"Explore the meanings of citizenship and community engagement within one’s experiences as a volunteer and professional"
"PHARM 316 (Spring 2017 CLN 800 801 802)","PHARM 316 Sp17 - EXPERIENTIAL LEARNING PART 3 Combined CLN Sp17",2017,Spring,"Cross Listed Courses","Experiential,",4,"Thompson, Ann",,0,0,"Provide seamless care by participating in discharge planning/transitions in care (i.e. patient education, discharge med rec, documentation/charting, verbal handover).","3.2.3 competent ","CL2.1 Determine when and how care should be handed over to another teammember.","CL2.2 Recognize, respect and honour the negotiated shared and overlappingresponsibilities of patients, pharmacy team members and other health teammembers when handovers occur.","CL2.3 Demonstrate safe handover of care, using oral, written and electroniccommunication, during a patient transition to a different care provider orsetting."
"PHARM 316 (Spring 2017 CLN 800 801 802)","PHARM 316 Sp17 - EXPERIENTIAL LEARNING PART 3 Combined CLN Sp17",2017,Spring,"Cross Listed Courses","Experiential,",4,"Thompson, Ann",,0,0,"Participate in site-based advocacy activities (e.g. immunizations, patient education, education strategies regarding appropriate use of medications, disaster planning (i.e. pandemic, floods), how to handle drug shortages)","3.5.3 competent ","SC4.1 Provide effective education to others.","SC4.2 Employ appropriate teaching roles when teaching others.","SC4.3 Deliver effective feedback in teaching and learning situations.","HA1.1 Work with patients to address determinants of health that affect them andtheir access to needed health services or resources.","HA1.2 Work with patients to increase opportunities to adopt healthybehaviours.","HA1.3 Incorporate disease prevention, health promotion and health surveillanceinto interactions with individual patients.","HA2.1 Work with a community or population to identify the determinants ofhealth that affect them.","HA2.2 Participate in health promotion and disease prevention programs.","LM3.1 Demonstrate leadership skills to enhance pharmacy practice and healthcare."
"PHARM 316 (Spring 2017 CLN 800 801 802)","PHARM 316 Sp17 - EXPERIENTIAL LEARNING PART 3 Combined CLN Sp17",2017,Spring,"Cross Listed Courses","Experiential,",4,"Thompson, Ann",,0,0,"Use appropriate resources to answer questions posed by patients, the preceptor, team members or the student (i.e. evidence to support patient care decisions); may require preceptor guidance.","3.1.3 competent ","1.1.3 competent "
"PHARM 316 (Spring 2017 CLN 800 801 802)","PHARM 316 Sp17 - EXPERIENTIAL LEARNING PART 3 Combined CLN Sp17",2017,Spring,"Cross Listed Courses","Experiential,",4,"Thompson, Ann",,0,0,"Prepare and deliver a case presentation to pharmacists and/or other healthcare providers.","1.2.3 competent ","3.1.3 competent ","3.5.3 competent ","1.1.3 competent ","6.1 Contribute to the assessment of the patient"
"PHARM 426 (CLN 850 Su16)","PHARM 426 EXPERIENTIAL BLK 2 (Su16)",2017,Summer,"Faculty of Pharmacy and Pharmaceutical Sciences",,8,"Marlene Gukert",,0,0
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Use appropriate resources to answer questions posed by patients, the preceptor, team members or the student (i.e. evidence to support patient care decisions); may require preceptor guidance."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Question and develop knowledge in new areas related to practice and patient care."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Engage in continuous professional development through development of learning goals and objectives and the creation of a professional portfolio."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Display patient-centered approach to practice e.g. demonstration of patient accountability.","6.3.4 Integration -  Accountability for ones own performance is consistently demonstrated in keeping with all relevant legal, professional, ethical and organizational standards","6.3.6 Integration -  3B5: A genuine commitment to patient-centred care is demonstrated"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Communicate clearly verbally/non-verbally and in writing with team members and patients.","1.2.3 competent ","4.1.2 Immersion -  Matches level and mode of communication to the needs of team members (patient, family, health professionals)","4.1.6 Integration -  Integrates appropriate verbal and nonverbal communication skills when engaging with others in difficult or high stakes situations "
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Perform patient interviews o Systematically gather patient information; including completing Best Possible Medication Histories and medication reconciliation. (This should be completed initially with direct preceptor supervision with progression to independence as appropriate.)"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Assess drug therapies by completing pharmacotherapy workups and care plans with preceptor guidance for a minimum of 3 patients using the elements of the Patient Care Process. o Work through care process (identifying drug related problems, planning care) o Develop decision-making skills required to determine next steps and plan care."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Implement care plans with preceptor guidance."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Schedule and complete follow-up (where possible) and evaluate patient outcomes, with preceptor supervision; determine next steps with preceptor."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Document care provided to support continuity of care; review/revise under preceptor guidance."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Educate patients regarding conditions already learned in the curriculum; complete initially with direct preceptor supervision with progression to independence as appropriate."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Identify and discuss patient-focused pharmacy services that are opportunities to provide patient care. e.g. medication and adherence strategies; flavorings, blister packs, etc."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Identify and discuss services eligible for reimbursement by Alberta Health and described under the Alberta Pharmacist’s Association Pharmacy Services Framework. http://www.rxa.ca/pharmacy-services-framework/for-the-pharmacist.aspx (Rx adaptation or renewal, emergency prescribing, Comprehensive Annual Care Plans (CACP) and Standard Medication Management Assessments (SMMA), administration of drugs by injection, prescribing at initial access."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Participate in health promotion activities."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Prioritize activities in daily practice to optimize patient care."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Identify and check for required components of prescriptions."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Identify important components of patient computer profile, and participate in keeping these up-to-date."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Describe and participate in distribution system processes with emphasis on the quality assurance procedures involved."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Identify efforts required to ensure safe medication distribution and develop an understanding of the importance of each step."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Participate in compounding topical and liquid preparations as opportunities arise."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Discuss application of code of ethics and standards of practice in a community practice setting; including the importance of confidentiality and ethical dilemmas within patient care (e.g. caregiver concerns, elderly living in the community, family tensions.)"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Act and dress professionally; e.g. demonstrate initiative."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Engage respectfully with patients and team members of various special populations and cultures.","1.2.1 Exposure -  Identifies and demonstrates attitudes and behaviours that build a culture of inclusivity, mutual respect and trust ","1.2.2 Exposure -  Diverse professional and cultural values are respected ","4.1.11 Immersion -  1C3. Active listening and respect for others opinions and practices are consistently demonstrated"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Develop professional rapport with patients and other healthcare professionals.","4.1.2 Immersion -  Matches level and mode of communication to the needs of team members (patient, family, health professionals)"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Develop a basic understanding of the importance of inter-professional practice.","1.1.1 Exposure -  Identifies and explores social / professional / organizational opportunities for collaboration "
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Collaborate with pharmacy team members and staff as well as patients, and other care professionals to optimize patient care.","2.1 Contribute to the formation and functioning of a collaborative team"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Recognize and respect the roles and responsibilities of pharmacy team members in a community pharmacy practice.","3.1.10 Exposure -  1B2: Ones own role, nature and scope of practice and the role of others are clearly and concisely described "
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Develop an understanding of advocacy and leadership roles (e.g. health promotion)"
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Promote patient self-care where appropriate."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Use appropriate resources to answer questions posed by patients, the preceptor, team members or the student (i.e. evidence to support patient care decisions); may require preceptor guidance.","1.1.2 functional ","3.1.2 functional ","1.6.3 Integration -  2A6: The necessary resources and administrative support are clearly identified and utilized "
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Question and develop knowledge in new areas related to practice and patient care."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Engage in continuous professional development through development of learning goals and objectives and the creation of a professional portfolio."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Display patient-centered approach to practice e.g. demonstration of patient accountability."
"PHARM 305 (CLN 850 Su16)","PHARM 305 EXPERIENTIAL LEARNING",2017,Fall,"Faculty of Pharmacy and Pharmaceutical Sciences",,4,"Marlene Gukert",,0,0,"Communicate clearly verbally/non-verbally and in writing with team members and patients."
